product-code,product-category,ProductName,list-price,your-price,brand,Description,ImageURL
TRATP3840-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) bottle universal/ester A/C dye
",$83.32,$56.48,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p><ul><li>Services up to 32 vehicles</li><li>OEM Approved</li><li>Co-solvent free and certified to meet SAE J2297</li><li>Glows green</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3840-8-2T.jpg
TRATP3320-1P6,"Air Conditioning, Cooling > Dyes & Oils"," 
1 oz bottles of multi-colored fluid dye 6 Pack
",$85.54,$57.64,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul><li>6 Pack of 1 oz (30 ml) bottles of multi-colored fluid dye for oil-based systems (glows white)</li><li>Case of 6, 1 oz (30 ml) bottles</li><li>Services 1 vehicle per 1 oz bottle</li><li>Fluorescent White</li><li>OEM Approved</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3320-1P6-2T.jpg
TRATP3825-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) bottle OEM-Grade R-1234yf/PAG dye
",$93.32,$57.65,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul style=""margin-top:0in;"" type=""disc""><li><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">Services up to <strong>32 vehicles</strong></span></li><li style=""color:black;background:white;""><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">Refillable Injection Methods</span></li><li><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">OEM Approved</span></li><li style=""color:black;background:white;""><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;color:windowtext;"">Co-solvent free </span></li><li style=""color:black;background:white;""><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;color:windowtext;"">Glows green</span></li></ul><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3825-8-2T.jpg?v-cache=1570177117
TRATP9870-P6,"Air Conditioning, Cooling > Dyes & Oils"," 
(6) 0.5 oz (15 ml) universal/ester EZ-Ject A/C dy
",$98.99,$61.71,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>6) 0.5 oz (15 ml) universal/ester EZ-Ject™ A/C dye cartridges (R-1234yf compatible)</li><li>Services all systems</li><li>Glows Green</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9870-P6-2T.jpg?v-cache=1570177117
MSC53810-5,"Air Conditioning, Cooling > Dyes & Oils"," 
5PK Universal Concentrated Dye Cartridge
",$93.29,$62.06,Mastercool,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>5 pack of 10 application replacement dye cartridges</li> <li>SAE certified, 134A and R-12 compatible</li> <li>Includes 1 free 10 application cartridge</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MSC53810-5-2T.jpg
FJC2439,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2439 - ESTERCOOL OIL ITEM
",$102.47,$62.21,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2439 </h1><br/><br/><p></p> <ul> <li>The most technologically advanced R134a and R12 oil on the market today</li> <li>Compatible with Mineral, Ester, Paraffin, and PAG oil</li> <li>One oil for all applications</li> <li>An all natural Ester oil, that contains additives which give it the ability to lubricate and protect the system at the same time</li> <li>Prevents acid from forming and inhibits corrosion</li> </ul> <p>Can be added to any existing R12 or R134a mobile A/C system with Mineral, PAG, Paraffin, or Ester oil.</p> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2439-2T.jpg?v-cache=1570177117
TRATP9860-P6,"Air Conditioning, Cooling > Dyes & Oils"," 
0.5 oz R-134a/PAG EZ-Ject A/C dye 6 Pack
",$98.94,$67.09,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
Features &amp; Benefits:</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9860-P6-2T.jpg?v-cache=1570177117
TRATP3320-8,"Air Conditioning, Cooling > Dyes & Oils"," 
8 oz (237 ml) bottle of multi-colored fluid dye
",$104.43,$67.50,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>Fluorescent white</li><li>Services up to 8 vehicles</li><li>Co-solvent free and certified to meet SAE J2297</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3320-8-2T.jpg?v-cache=1570177117
TRATP3100-0016,"Air Conditioning, Cooling > Dyes & Oils"," 
16oz diesel Eng oil dye
",$87.31,$67.90,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>Leak Detection Dye, for Diesel Engine Oil, Fluorescent Yellow/Green, 16 oz Bottle</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3100-0016-2T.jpg?v-cache=1570177117
FJC2724,"Air Conditioning, Cooling > Dyes & Oils"," 
R-1234yf Oil/Dye Injector
",$140.66,$68.44,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>2 oz refillable with oil or dye</li> <li>Hand turn design</li> <li>Use without adding refrigerant to a system</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2724-2T.jpg?v-cache=1570177117
TRATP3820-16,"Air Conditioning, Cooling > Dyes & Oils"," 
16 oz (473 ml) bottle R-134a/PAG A/C dye
",$157.77,$68.50,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul style=""margin-top:0in;"" type=""disc""><li><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">Services up to <strong>64 vehicles</strong> per 16 oz bottle</span></li><li><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">Highly concentrated and glows bright!</span></li><li><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">Fluorescent green</span></li><li style=""color:black;background:white;""><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">OEM Approved</span></li><li style=""color:black;background:white;""><span style=""font-size:12.0pt;font-family:'Calibri',sans-serif;"">Co-solvent free and certified to meet SAE J2297</span></li></ul><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3820-16-2T.jpg?v-cache=1570177117
FJC2489,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2489 - PAG oil 100 gallon
",$120.72,$69.57,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2489 </h1><br/><br/>PAG Oil, Refrigerant Oil, Viscosity 100, Synthetic, for R134a Only, Gallon Bottle</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2489-2T.jpg?v-cache=1570177117
FJC2502,"Air Conditioning, Cooling > Dyes & Oils"," 
PAG Oil 100 w/Dye - Gallon
",$125.15,$69.68,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>PAG Oil 100 w/Dye - Gallon</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2502-2T.jpg?v-cache=1570177117
TRATP9825-P3,"Air Conditioning, Cooling > Dyes & Oils"," 
0.5 oz OEM-Grade R-1234yf/PAG EZ-Ject 3 Pack
",$104.97,$70.77,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>0.5 oz (15 ml) R-1234yf/PAG EZ-Ject A/C dye cartridges</li><li>OEM-Grad</li><li>Glows Greene</li><li>3 Pack</li></ul><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9825-P3-2T.jpg?v-cache=1570177117
FJC2501,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2501 - PAG Oil 46 w/Dye - Gallon
",$125.15,$71.10,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2501 </h1><br/><br/><p>PAG Oil 46 w/Dye - Gallon</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2501-2T.jpg?v-cache=1570177117
FJC2503,"Air Conditioning, Cooling > Dyes & Oils"," 
PAG Oil 150 w/Dye - Gallon
",$125.15,$71.10,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>PAG Oil 150 w/Dye - Gallon</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2503-2T.jpg?v-cache=1570177117
FJC2447,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2447 - DYESTERCOOL OIL GALLON
",$123.86,$71.81,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2447 </h1><br/><br/>DyEstercool Oil, Refrigerant Oil with Universal Leak Detection Dye, for R12 or R134a, Gallon Bottle</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2447-2T.jpg?v-cache=1570177117
FJC2475,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2475 - GALLON PAG OIL
",$133.94,$72.26,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2475 </h1><br/><br/>PAG Oil, Universal Refrigerant Oil, for R12 or R134a, Gallon Bottle</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2475-2T.jpg?v-cache=1570177117
FJC2732,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2732 - A/C Oil & Dye Injector R12 & R134a 2 oz.
",$124.96,$72.93,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2732 </h1><br/><br/><p></p> <ul> <li>Hand turn</li> <li>2 oz refillable injector</li> <li>For oil or dye</li> <li>Add oil or UV dye without adding refrigerant</li> </ul> <p>#2739 injector body replacement o-ring. #6074 Coupler o-ring repair kit.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2732-2T.jpg?v-cache=1570177117
FJC2486,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2486 - PAG oil 46 gallon
",$120.72,$73.03,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2486 </h1><br/><br/>PAG Oil, Refrigerant Oil, Viscosity 46, Synthetic, for R134a Only, Gallon Bottle</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2486-2T.jpg?v-cache=1570177117
TRATP3400-16,"Air Conditioning, Cooling > Dyes & Oils"," 
16 oz (473 ml) bottle of fluid dye for oil-base
",$115.54,$74.43,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>16 oz (473 ml) bottle of fluid dye</li><li>for oil-based systems</li><li>Glows Green</li><li>16 oz (473 ml) bottle of fluid dye for oil-based systems</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3400-16-2T.jpg?v-cache=1570177117
UVU481500YF,"Air Conditioning, Cooling > Dyes & Oils"," 
UVIEW UVU481500YF - Spotgun HFO Oil Injection Kit
",$115.05,$74.78,UVIEW,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>UVIEW UVU481500YF </h1><br/><br/><p></p> <ul> <li>A must have tool for use with 1234yf vehicles</li> <li>The world's leading Spotgun Injection System</li> <li>Easy, precise way to inject into vehicle A/C system</li> <li>Perfect companion to SAE A//C recovery units</li> <li>Lifetime warranty on Spotgun</li> </ul> <p>Fast, efficient method to inject 1234yf oil into vehicle A/C low-side service port</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/UVU481500YF-2T.jpg?v-cache=1570177117
FJC2481,"Air Conditioning, Cooling > Dyes & Oils"," 
FJC, Inc. FJC2481 - PAG Oil w/Fluors Dye -gal
",$156.67,$89.09,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC2481 </h1><br/><br/><strong>Features:</strong><br/><br/><ul inside="""" list-style-position:=""""><li>Technologically advanced formula, designed to allow one PAG for use in all mobile A/C systems.</li><li>Can be used in R134a and R12 mobile A/C systems.</li><li>Compatible with Mineral, Ester, Paraffin, and other PAG oils.</li><li>Non-Corrosive</li><li>Can be detected using a standard UV light.</li><li>Saves time over existing methods of dye injection.</li></ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2481-2T.jpg?v-cache=1570177117
TRALF040CS,"Air Conditioning, Cooling > Dyes & Oils"," 
SOLO-SHOT SINGLE-USE SYRINGE LEAK DETECTION KIT
",$145.54,$92.54,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>(4) Single-use, disposable syringes, pre-filled withLeakFinder® universal A/C dye</li> <li>No measuring involved and no loss of dye due to spillage</li> <li>Includes LeakFinder® cordless, blue light LED leak detection flashlight</li> <li>SOLO-SHOT™ R-134a hose/coupler and purge fitting</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF040CS-2T.jpg?v-cache=1570177117
TRALF180CS,"Air Conditioning, Cooling > Dyes & Oils"," 
RELOAD REFILLABLE SYRINGE LEAK DETECTION KIT
",$144.43,$93.49,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Includes: LeakFinder® cordless, blue light LED leak detection flashlight,A/C dye syringe injector</li> <li>Services up to 32 vehicles</li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF180CS-2T.jpg?v-cache=1570177117
TRALF810,"Air Conditioning, Cooling > Dyes & Oils"," 
LEAKFINDER UNIVERSAL A/C DYE INJECTION KIT
",$148.88,$93.63,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Includes Caulking gun-style dye injector assembly, BigEZ™ R-134a hose/coupler and purge fitting, and 8 oz (237 ml) BigEZ™ universal multi-dose A/C dye cartridge</li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRALF810-2T.jpg?v-cache=1570177117
TRATP3320-16,"Air Conditioning, Cooling > Dyes & Oils"," 
16 oz (473 ml) bottle of multi-colored fluid dye
",$148.99,$96.99,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>Services up to 16 vehicles per 16 oz bottle</li><li>Fluorescent White</li><li>OEM Approved</li><li>Co-solvent free and certified to meet SAE J2297</li><li>Glows</li></ul><p></p><p></p><p></p><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP3320-16-2T.jpg?v-cache=1570177117
TRATP9848-BX,"Air Conditioning, Cooling > Dyes & Oils"," 
EZ-Ject R-134a/PAG A/C dye injection kit with TP9
",$156.66,$101.26,Tracer Products,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>EZ-Ject™ R-134a/PAG A/C dye injection kit with TP9860 dye cartridge</li><li>Multi-dose, services up to 14 vehicles</li><li>OEM-Grade</li></ul><p></p><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TRATP9848-BX-2T.jpg?v-cache=1570177117
